frame,time_s,intensity,contrast
413,6.88333333333333,0.408236641375175,-0.180940154312864
414,6.9,1,1.00633594017449
415,6.91666666666667,0.485957253309384,-0.0250064972969058
416,6.93333333333333,0.130060782398271,-0.739054377867136
417,6.95,0.833614957037197,0.672511648570739
418,6.96666666666667,0.129076296475555,-0.741029587356476
419,6.98333333333333,0.776606274227118,0.558133079346871
420,7,0.290639561041537,-0.416879403045828
421,7.01666666666667,0.255326764777015,-0.487728735339398
422,7.03333333333333,0.533661381125171,0.0707040088345845
423,7.05,0.981701503980696,0.969623009959817
424,7.06666666666667,0.721444427471933,0.447459883675545
425,7.08333333333333,0.807102001694296,0.619317753386035
426,7.1,0.435626951115526,-0.125985991468286
427,7.11666666666667,0.173205441036332,-0.652491698615034
428,7.13333333333333,0.256857679908568,-0.484657205289605
429,7.15,0.645939559638073,0.295971753682347
430,7.16666666666667,0,-1
431,7.18333333333333,0.496745614596795,-0.00336142031038589
432,7.2,0.147836282970951,-0.703390752213576
433,7.21666666666667,0.611112879900063,0.226097734447031
434,7.23333333333333,0.536373722931394,0.0761458776824469
435,7.25,0.540379807328342,0.0841834287874164
436,7.26666666666667,0.73133882062405,0.467311360262853
437,7.28333333333333,0.922424526861023,0.850693480339716
438,7.3,0.172670162176751,-0.653565647829027
439,7.31666666666667,0.665199322134927,0.33461330737901
440,7.33333333333333,0.758634651972933,0.52207596771506
441,7.35,0.353340249129386,-0.291080759061505
442,7.36666666666667,1,1.00633594017449
443,7.38333333333333,0.522555173781437,0.0484212258818209
444,7.4,0.565038612190854,0.133657275224824
445,7.41666666666667,0.337457244368309,-0.322947402351617
446,7.43333333333333,0.389607497811113,-0.218316474580112
447,7.45,0.327952496614594,-0.342017119372188
448,7.46666666666667,1,1.00633594017449
449,7.48333333333333,0.0931435039693713,-0.813122840392465
450,7.5,0.619269184520774,0.242462021546575
451,7.51666666666667,0.561367155869174,0.126291100453856
452,7.53333333333333,0,-1
453,7.55,0.555690266186759,0.114901352655621
454,7.56666666666667,0.145033067289572,-0.709014944583188
455,7.58333333333333,0,-1
456,7.6,0.785557901937285,0.576093051744839
457,7.61666666666667,0.0026109530364139,-0.994761551084935
458,7.63333333333333,1,1.00633594017449
459,7.65,0.421290952000578,-0.154748821730916
460,7.66666666666667,0.430727477710946,-0.135815981047824
461,7.68333333333333,0.129254077641472,-0.740672898613812
462,7.7,0.142683175975611,-0.71372961598189
463,7.71666666666667,0.44906179307926,-0.0990311851858817
464,7.73333333333333,0.598729881514587,0.201253279739127
465,7.75,0.282230504192323,-0.433750796025376
466,7.76666666666667,0.656337302935627,0.316833119756939
467,7.78333333333333,0.387976356406392,-0.22158909220391
468,7.8,0.758164139671571,0.521131961974543
469,7.81666666666667,0.48600991493015,-0.0249008403944955
470,7.83333333333333,0.778554154043199,0.562041180629013
471,7.85,0.241138309363658,-0.516195543370778
472,7.86666666666667,0.205820149491466,-0.587055636863186
473,7.88333333333333,0.472922341063056,-0.0511589102137336
474,7.9,0.748284862812691,0.501310813749636
475,7.91666666666667,0.0528934306261167,-0.893878009135696
476,7.93333333333333,0.652952116237681,0.310041298020648
477,7.95,0.241246533743298,-0.515978408908304
478,7.96666666666667,0.601158726632782,0.20612635899288
479,7.98333333333333,0.189305937121337,-0.62018869466505
480,8,0.233470931325604,-0.531578879495431
481,8.01666666666667,0.961341058993524,0.928773117424109
482,8.03333333333333,0.915643824722523,0.837089113939626
483,8.05,0,-1
484,8.06666666666667,0.640239668287765,0.284535856811135
485,8.08333333333333,0.655384997033842,0.314922474200147
486,8.1,0.728265087139901,0.461144418303088
487,8.11666666666667,0.520220586789254,0.0437372600939411
488,8.13333333333333,0.304818504358241,-0.388431679475828
489,8.15,0.203624137987821,-0.591461573667985
490,8.16666666666667,0.89542691030589,0.796527191946103
491,8.18333333333333,0.243054140726967,-0.512351742051259
492,8.2,0.507864097805937,0.0189459921523412
493,8.21666666666667,0.597931967064897,0.19965239530153
494,8.23333333333333,0,-1
495,8.25,0.635749508476426,0.275527087804518
496,8.26666666666667,0.49144092515132,-0.0140044093963062
497,8.28333333333333,0.366151373737781,-0.265377339325629
498,8.3,0,-1
499,8.31666666666667,0.112391003103442,-0.774505891121302
500,8.33333333333333,0.189798018012468,-0.619201415087701
501,8.35,0,-1
502,8.36666666666667,0.27706336173926,-0.444117819636959
503,8.38333333333333,0.0221565516599539,-0.955546514094302
504,8.4,0.877429432902996,0.760418206200199
505,8.41666666666667,0.986280317654017,0.978809648395964
506,8.43333333333333,0.961198124900545,0.928486343616289
507,8.45,0.373872477795357,-0.249886210757087
508,8.46666666666667,0.585848105923338,0.175408110397142
509,8.48333333333333,0,-1
510,8.5,0.122482144238486,-0.754259671984689
511,8.51666666666667,0.727732536838688,0.460075943493814
512,8.53333333333333,0.536821210875215,0.0770436888269299
513,8.55,0.68080076665549,0.365915046239253
514,8.56666666666667,0.696295105609923,0.397001895352778
515,8.58333333333333,0.649460297299538,0.30303553618847
516,8.6,0.260458780472397,-0.477432187804213
517,8.61666666666667,0.185724491107954,-0.627374278519495
518,8.63333333333333,0.830872805645846,0.667009971680873
519,8.65,0.396006492868639,-0.205477940815199
520,8.66666666666667,0,-1
521,8.68333333333333,0.7488936874313,0.502532320463216
522,8.7,0.911371044620661,0.828516481656798
523,8.71666666666667,0.132800596481581,-0.733557390402394
524,8.73333333333333,0.148996162718932,-0.70106364378892
525,8.75,0.420429446458825,-0.156477291261994
526,8.76666666666667,0.401012821012787,-0.195433564731288
527,8.78333333333333,0.246606396240786,-0.5052247241452
528,8.8,0.0730615654958776,-0.853413955300209
529,8.81666666666667,0.45761425123145,-0.0818720810183059
530,8.83333333333333,0,-1
531,8.85,0.933534240132536,0.872983297361386
532,8.86666666666667,0.837267765859716,0.679840410193945
533,8.88333333333333,0.244458688630071,-0.509533747113564
534,8.9,0.203519003474016,-0.591672508821585
535,8.91666666666667,0.465871494475256,-0.0653052771314934
536,8.93333333333333,0.741355589738082,0.487408364140765
537,8.95,0.728026035986171,0.46066480138182
538,8.96666666666667,0.105846099666435,-0.787637166111941
539,8.98333333333333,1,1.00633594017449
540,9,0.687552565324718,0.379461422570148
541,9.01666666666667,0.353764789610982,-0.29022898823522
542,9.03333333333333,0.0631393624277836,-0.873321227921435
543,9.05,0,-1
544,9.06666666666667,0.375516089190947,-0.246588574142435
545,9.08333333333333,1,1.00633594017449
546,9.1,0.0811785008778288,-0.837128656119326
547,9.11666666666667,0.362873149267782,-0.271954558899747
548,9.13333333333333,0.5882741498015,0.180275569422338
549,9.15,0.588539639712096,0.180808231371721
550,9.16666666666667,0.345059355357091,-0.307695013853629
551,9.18333333333333,0.354301652051073,-0.289151861826737
552,9.2,0.281216027832005,-0.43578617640754
553,9.21666666666667,0.465290518800449,-0.0664709095082257
554,9.23333333333333,0.700623180088432,0.405685466730762
555,9.25,0.620462196686829,0.244855604732396
556,9.26666666666667,0.0325260087538856,-0.934741899646649
557,9.28333333333333,0.711288179076663,0.427083037502775
558,9.3,0.155556249196378,-0.687901906518568
559,9.31666666666667,0.706096448529289,0.416666681913877
560,9.33333333333333,0.236520014438443,-0.525461394461564
561,9.35,0.222376953484452,-0.553837125957633
562,9.36666666666667,0.432588875157119,-0.132081392452618
563,9.38333333333333,0.899924135458959,0.805550136401763
564,9.4,0.836599650413875,0.678499946162768
565,9.41666666666667,0.405606539818305,-0.186217021592722
566,9.43333333333333,0.205698064287086,-0.587300580796496
567,9.45,0.517485226274398,0.0382492079836511
568,9.46666666666667,0.323554377757618,-0.350841223304098
569,9.48333333333333,0,-1
570,9.5,0.573358695434683,0.150350157262161
571,9.51666666666667,0.537373176138215,0.0781511165718161
572,9.53333333333333,0.344080406158318,-0.309659114814732
573,9.55,0.604199203008918,0.212226576021572
